rank,source_file,prob,site,max_bout_all,bout_dur_all,n_seg_all,max_bout,n_nontype1_total,n_distinct_nontype1,aci,duty_cycle,peak_rate,orig_path
4872,minqin_2023-06-07-birdnet-11_39_56,0.0217048348032036,minqin,9.0,2.9959966666666684,54.0,1.0,2.0,1.0,353.5681457519531,0.1125033324446814,39.69194312796208,inputs/minqin_2023-06-07-birdnet-11_39_56.mp3
4873,liujiaxia_2024-04-21-birdnet-10_37_51,0.0217047381503903,liujiaxia,7.0,2.4066633333333325,55.0,1.0,0.0,0.0,358.0455322265625,0.1391628898960277,34.72222222222222,inputs/liujiaxia_2024-04-21-birdnet-10_37_51.mp3
4874,guanyinya_2023-06-23-birdnet-10_00_52,0.0217042323347325,guanyinya,11.0,4.583996666666666,56.0,1.0,0.0,0.0,355.36041259765625,0.1484937350039989,44.88330341113105,inputs/guanyinya_2023-06-23-birdnet-10_00_52.mp3
4875,yongxing_2024-04-21-birdnet-09_55_15,0.0217037422273263,yongxing,7.0,2.7786633333333306,45.0,1.0,3.0,2.0,360.6945495605469,0.1855505198613703,30.17241379310345,inputs/yongxing_2024-04-21-birdnet-09_55_15.mp3
4876,guanyinya_2023-06-30-birdnet-10_00_03,0.0217023015278535,guanyinya,9.0,2.5306633333333366,60.0,1.0,2.0,1.0,361.2201843261719,0.1487603305785124,21.953405017921146,inputs/guanyinya_2023-06-30-birdnet-10_00_03.mp3
4877,minqin_2023-07-04-birdnet-11_47_27,0.021702285457217,minqin,3.0,0.3599966666666667,30.0,2.0,1.0,1.0,404.128173828125,0.1234337509997334,24.02807775377969,inputs/minqin_2023-07-04-birdnet-11_47_27.mp3
4878,liangzhuang_2023-06-05-birdnet-13_24_04,0.0217017168142758,liangzhuang,6.0,2.6679966666666672,42.0,4.0,1.0,1.0,367.34228515625,0.1039722740602506,32.37179487179487,inputs/liangzhuang_2023-06-05-birdnet-13_24_04.mp3
4879,liujiaxia_2023-07-07-birdnet-09_10_14,0.0217017105878134,liujiaxia,8.0,3.0253300000000003,47.0,1.0,1.0,1.0,367.7614135742188,0.2047454012263396,35.64453125,inputs/liujiaxia_2023-07-07-birdnet-09_10_14.mp3
4880,guanyinya_2023-06-14-birdnet-12_08_41,0.0217015325387426,guanyinya,10.0,4.502663333333338,26.0,2.0,0.0,0.0,367.2728576660156,0.13009864036257,41.75204918032787,inputs/guanyinya_2023-06-14-birdnet-12_08_41.mp3
4881,liangzhuang_2023-05-26-birdnet-10_19_03,0.0216995472570174,liangzhuang,12.0,3.925329999999999,52.0,4.0,0.0,0.0,394.9063720703125,0.1807517995201279,26.54867256637168,inputs/liangzhuang_2023-05-26-birdnet-10_19_03.mp3
4882,guanyinya_2023-07-10-birdnet-19_29_06,0.021699385221043,guanyinya,13.0,4.0906633333333335,79.0,2.0,0.0,0.0,374.1045837402344,0.1983471074380165,25.36962365591398,inputs/guanyinya_2023-07-10-birdnet-19_29_06.mp3
4883,shuanghe_2023-06-15-birdnet-11_58_46,0.0216993710407997,shuanghe,6.0,1.469330000000003,58.0,1.0,0.0,0.0,371.1264953613281,0.129565449213543,29.06378600823045,inputs/shuanghe_2023-06-15-birdnet-11_58_46.mp3
4884,liangzhuang_2023-05-26-birdnet-10_55_33,0.0216993085881071,liangzhuang,17.0,7.565329999999999,46.0,4.0,0.0,0.0,368.3605346679688,0.1991468941615569,30.28781793842035,inputs/liangzhuang_2023-05-26-birdnet-10_55_33.mp3
4885,yongxing_2024-05-12-birdnet-14_21_46,0.0216985158528384,yongxing,10.0,4.390663333333336,38.0,0.0,0.0,0.0,369.468505859375,0.2620634497467342,24.16073245167853,inputs/yongxing_2024-05-12-birdnet-14_21_46.mp3
4886,yongxing_2024-05-12-birdnet-16_33_48,0.021698139962243,yongxing,5.0,2.0599966666666667,19.0,2.0,0.0,0.0,371.0554504394531,0.1111703545721141,37.170263788968825,inputs/yongxing_2024-05-12-birdnet-16_33_48.mp3
4887,liangzhuang_2023-05-27-birdnet-09_53_08,0.0216977585590705,liangzhuang,24.0,9.991996666666669,53.0,10.0,0.0,0.0,352.6093444824219,0.1466275659824047,35.45454545454545,inputs/liangzhuang_2023-05-27-birdnet-09_53_08.mp3
4888,liujiaxia_2023-06-26-birdnet-14_17_59,0.0216974964128565,liujiaxia,0.0,0.0,0.0,0.0,0.0,0.0,346.38739013671875,0.3108504398826979,15.65180102915952,inputs/liujiaxia_2023-06-26-birdnet-14_17_59.mp3
4889,liujiaxia_2024-04-21-birdnet-15_31_55,0.0216973029743491,liujiaxia,14.0,4.026663333333331,67.0,0.0,0.0,0.0,365.6812438964844,0.2983204478805651,19.88382484361037,inputs/liujiaxia_2024-04-21-birdnet-15_31_55.mp3
4890,liangzhuang_2023-06-20-birdnet-18_35_56,0.0216967991286036,liangzhuang,10.0,5.327996666666667,57.0,1.0,0.0,0.0,336.23651123046875,0.1938149826712876,19.257221458046768,inputs/liangzhuang_2023-06-20-birdnet-18_35_56.mp3
4891,yongxing_2024-05-18-birdnet-01_12_10,0.021696729000764,yongxing,20.0,13.14399666666667,43.0,2.0,0.0,0.0,381.6964416503906,0.1351639562783257,30.325443786982248,inputs/yongxing_2024-05-18-birdnet-01_12_10.mp3
4892,guanyinya_2024-04-18-birdnet-16_32_38,0.0216958733700396,guanyinya,11.0,4.797330000000002,29.0,2.0,0.0,0.0,398.37115478515625,0.1109037589976006,70.61298076923077,inputs/guanyinya_2024-04-18-birdnet-16_32_38.mp3
4893,liangzhuang_2023-05-26-birdnet-05_47_33,0.0216954409583555,liangzhuang,10.0,4.14133,27.0,6.0,0.0,0.0,356.3338928222656,0.2034124233537723,24.24639580602884,inputs/liangzhuang_2023-05-26-birdnet-05_47_33.mp3
4894,guanyinya_2023-06-23-birdnet-12_57_24,0.021692753707752,guanyinya,11.0,2.92933,42.0,1.0,0.0,0.0,352.9799194335937,0.1476939482804585,19.85559566787004,inputs/guanyinya_2023-06-23-birdnet-12_57_24.mp3
4895,liujiaxia_2024-06-26-birdnet-10_03_07,0.0216916116479204,liujiaxia,13.0,5.394663333333332,58.0,1.0,0.0,0.0,342.8746337890625,0.2066115702479339,18.064516129032256,inputs/liujiaxia_2024-06-26-birdnet-10_03_07.mp3
4896,liangzhuang_2023-05-21-birdnet-15_57_37,0.0216908424446432,liangzhuang,10.0,4.623996666666663,57.0,3.0,0.0,0.0,373.58831787109375,0.1242335377232738,40.7725321888412,inputs/liangzhuang_2023-05-21-birdnet-15_57_37.mp3
4897,yongxing_2023-05-30-birdnet-06_03_11,0.0216878899067136,yongxing,7.0,3.705329999999997,33.0,6.0,1.0,1.0,372.8134765625,0.151426286323647,33.67077464788733,inputs/yongxing_2023-05-30-birdnet-06_03_11.mp3
4898,guanyinya_2024-06-28-birdnet-09_45_51,0.021687269716529,guanyinya,4.0,1.18533,35.0,1.0,0.0,0.0,388.18304443359375,0.126099706744868,35.676532769556026,inputs/guanyinya_2024-06-28-birdnet-09_45_51.mp3
4899,liangzhuang_2023-05-25-birdnet-13_54_29,0.0216855749687775,liangzhuang,4.0,1.6506633333333305,17.0,1.0,0.0,0.0,387.0139770507813,0.2450013329778725,29.787812840043525,inputs/liangzhuang_2023-05-25-birdnet-13_54_29.mp3
4900,yongxing_2023-06-17-birdnet-17_18_20,0.0216850965261046,yongxing,19.0,8.402663333333335,74.0,0.0,0.0,0.0,369.65325927734375,0.223940282591309,26.93452380952381,inputs/yongxing_2023-06-17-birdnet-17_18_20.mp3
4901,liangzhuang_2023-05-26-birdnet-06_48_33,0.0216845343748596,liangzhuang,5.0,1.6013299999999973,44.0,2.0,1.0,1.0,370.80560302734375,0.1610237270061317,36.42384105960265,inputs/liangzhuang_2023-05-26-birdnet-06_48_33.mp3
4902,yongxing_2023-06-21-birdnet-06_34_35,0.02168166002798,yongxing,10.0,4.242663333333331,54.0,4.0,0.0,0.0,353.02984619140625,0.1804852039456145,25.29542097488921,inputs/yongxing_2023-06-21-birdnet-06_34_35.mp3
4903,liangzhuang_2023-06-16-birdnet-11_05_49,0.0216810513437529,liangzhuang,4.0,0.8613299999999988,47.0,1.0,1.0,1.0,348.2957763671875,0.1122367368701679,26.722090261282663,inputs/liangzhuang_2023-06-16-birdnet-11_05_49.mp3
4904,minqin_2023-06-11-birdnet-11_17_35,0.0216807760623301,minqin,6.0,1.2519966666666669,65.0,1.0,0.0,0.0,366.9233093261719,0.133564382831245,31.686626746506985,inputs/minqin_2023-06-11-birdnet-11_17_35.mp3
4905,liujiaxia_2023-06-26-birdnet-19_13_02,0.0216806620304444,liujiaxia,18.0,8.798663333333332,59.0,2.0,0.0,0.0,346.294189453125,0.0946414289522794,33.802816901408455,inputs/liujiaxia_2023-06-26-birdnet-19_13_02.mp3
4906,guanyinya_2023-06-14-birdnet-11_09_40,0.0216804710610182,guanyinya,15.0,5.906663333333334,76.0,1.0,0.0,0.0,365.7838134765625,0.2972540655825113,19.05829596412556,inputs/guanyinya_2023-06-14-birdnet-11_09_40.mp3
4907,liujiaxia_2024-04-22-birdnet-12_41_14,0.0216795809341,liujiaxia,12.0,4.67333,58.0,2.0,0.0,0.0,380.6322021484375,0.1447613969608104,40.97605893186003,inputs/liujiaxia_2024-04-22-birdnet-12_41_14.mp3
4908,yongxing_2023-05-18-birdnet-09_01_33,0.0216789169173033,yongxing,4.0,1.2533300000000018,36.0,1.0,0.0,0.0,347.7210998535156,0.1364969341508931,24.658203125,inputs/yongxing_2023-05-18-birdnet-09_01_33.mp3
4909,liangzhuang_2023-05-25-birdnet-14_21_29,0.0216783574425686,liangzhuang,7.0,2.714663333333334,59.0,2.0,0.0,0.0,346.9681396484375,0.2226073047187416,19.16167664670659,inputs/liangzhuang_2023-05-25-birdnet-14_21_29.mp3
4910,liujiaxia_2024-06-26-birdnet-20_47_18,0.0216782339659986,liujiaxia,17.0,8.039996666666669,49.0,1.0,0.0,0.0,342.2174377441406,0.2719274860037323,12.622549019607844,inputs/liujiaxia_2024-06-26-birdnet-20_47_18.mp3
4911,liujiaxia_2023-06-05-birdnet-15_39_33,0.0216781902813421,liujiaxia,10.0,3.5599966666666667,39.0,1.0,0.0,0.0,350.2821960449219,0.1418288456411623,20.44172932330827,inputs/liujiaxia_2023-06-05-birdnet-15_39_33.mp3
4912,liangzhuang_2023-06-05-birdnet-16_44_36,0.0216740570852789,liangzhuang,5.0,1.8546633333333349,30.0,1.0,1.0,1.0,357.52716064453125,0.1130365235937083,24.46933962264151,inputs/liangzhuang_2023-06-05-birdnet-16_44_36.mp3
