source_row,selection_id,View,Channel,begin_time,end_time,low_freq,high_freq,stable_id,source_stem,audio_duration_s,syllable_duration_s,frequency_box_valid,source_file
12,12,Spectrogram 1,1,5.210968242,5.397306399,1627.9,7581.4,05c1afd1e26a6383091e,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.1863381569999997,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
13,13,Spectrogram 1,1,5.730981705,5.951987426,1395.3,7767.4,8daaa6a786682e727b37,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.221005721,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
14,14,Spectrogram 1,1,6.281329286,6.569503414,1441.9,8372.1,36ee50ad158874afdc22,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.2881741279999996,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
15,15,Spectrogram 1,1,6.624335639,6.806340351,1860.5,7441.9,5761f0542066664c0655,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.1820047120000003,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
16,16,Spectrogram 1,1,7.044679855,7.248351795,1395.3,7860.5,430bdf42ff86f17ce8a1,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.2036719399999995,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
17,17,Spectrogram 1,1,7.419522893,7.608027774,1302.3,6651.2,5c55ff6c5f97fda1949c,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.188504881,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
18,18,Spectrogram 1,1,7.701196852,7.881034842,1395.3,7534.9,7b345702e15968060f94,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.1798379900000002,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
19,19,Spectrogram 1,1,8.149708464,8.442216037,1023.3,7534.9,ce8a5f00580f6481fdd1,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.2925075729999999,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
20,20,Spectrogram 1,1,8.515884611,8.758557561,1162.8,7302.3,dd554c5602adc5a5f5df,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.2426729499999993,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
21,21,Spectrogram 1,1,9.009897401,9.178901777,1395.3,7534.9,e55d5b8881d9b56e5fbf,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.1690043760000001,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
22,22,Spectrogram 1,1,9.436741782,9.620913217,1209.3,6232.6,3543f3482edcd831e184,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.1841714349999996,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
23,23,Spectrogram 1,1,9.731416078,9.911254067,1302.3,6465.1,26f590bfd37788157c5f,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.1798379889999992,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
24,24,Spectrogram 1,1,10.106259116,10.396599966,1162.8,7814.0,dc5e10d732c9c2519e3a,yongxing_2023-07-08-birdnet-16_25_43_01,10.460958333333334,0.2903408499999997,True,audio/analysis_clips/yongxing_2023-07-08-birdnet-16_25_43_01.wav
1,1,Spectrogram 1,1,0.054528014,0.277313898,1209.3,13767.4,26b3a98de7b6d540a182,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.222785884,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
2,2,Spectrogram 1,1,0.445571769,0.9113968,930.2,15348.8,7aa4ae343e494ad255c8,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.465825031,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
3,4,Spectrogram 1,1,0.990851906,1.356968569,465.1,18790.7,828efcc93f1e902f931b,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.366116663,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
4,7,Spectrogram 1,1,3.939724115,4.394643543,93.0,20279.1,ab2c688c822d5474f30d,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.4549194279999997,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
5,8,Spectrogram 1,1,6.307126018,6.732444525,186.0,16558.1,e3839c4a4e6084f6f183,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.425318507,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
6,9,Spectrogram 1,1,4.490566142,4.756974438,0.0,16279.1,edeff977e3850017f1dc,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.2664082960000007,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
7,10,Spectrogram 1,1,2.784044584,3.000598695,837.2,17674.4,a3aa53560f18eaa71082,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.2165541109999997,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
8,11,Spectrogram 1,1,3.248407995,3.441592958,186.0,9860.5,83050b88eefab47c364a,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.1931849630000002,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
9,12,Spectrogram 1,1,3.564670474,3.813941394,465.1,14418.6,8258f54b9120c0fed611,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.2492709199999998,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
10,13,Spectrogram 1,1,4.841046516,5.129266016,558.1,15720.9,809d4a2fb87ed9073e63,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.2882195000000003,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
11,14,Spectrogram 1,1,5.468897644,5.67766204,558.1,21116.3,dfe181e0e0507722a3c2,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.2087643960000003,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
12,15,Spectrogram 1,1,5.701031188,5.824108705,93.0,13209.3,5e553c399eb1c33398ef,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.1230775170000004,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
13,16,Spectrogram 1,1,5.971983713,6.204117257,372.1,14511.6,d240108b59c6ad5aea56,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.2321335439999998,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
14,17,Spectrogram 1,1,6.848604694,7.018420508,279.1,20000.0,cba906bc0d3553dfb3dd,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.1698158140000005,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
15,18,Spectrogram 1,1,7.127476535,7.417253979,279.1,18976.7,d67cff5b2f50144aacaf,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.2897774440000003,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
16,19,Spectrogram 1,1,1.393400522,1.571006052,2976.7,15348.8,b843f7e5dbd889aae537,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.1776055299999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
17,20,Spectrogram 1,1,1.609954634,1.803139596,0.0,11162.8,66384f70f916b11e04c5,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.1931849620000001,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
18,21,Spectrogram 1,1,1.916869453,2.22690016,0.0,14790.7,9bb39be07d2c76160bd7,yongxing_2024-04-21-birdnet-06_44_14_01,7.521770833333333,0.3100307070000001,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_01.wav
1,1,Spectrogram 1,1,0.028353766,0.182724272,558.1,20651.2,90280c7d27c9eeb07aa7,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.154370506,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
2,2,Spectrogram 1,1,0.253608688,0.385926264,372.1,14325.6,b7fdb5b68ec06f94a285,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.132317576,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
3,3,Spectrogram 1,1,0.499341329,0.675764764,558.1,17209.3,a91fec636aaeafdaf2ea,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.1764234349999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
4,4,Spectrogram 1,1,0.926223033,1.381458503,465.1,20093.0,9c8adabea9dac66805c6,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.45523547,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
5,6,Spectrogram 1,1,1.436590826,1.734305373,93.0,21302.3,4340a4fbbaa1dc8403bb,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.297714547,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
6,7,Spectrogram 1,1,1.868812263,2.174402855,465.1,13953.5,d1edd33bd79358ec6b8a,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.3055905919999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
7,8,Spectrogram 1,1,2.294118757,2.539851399,93.0,19162.8,c776d5b462ba90a5c819,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.2457326419999996,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
8,9,Spectrogram 1,1,2.607585396,2.78558404,2139.5,15627.9,4fbef26029aff4b79c88,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.1779986439999996,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
9,11,Spectrogram 1,1,3.081723377,3.511755499,0.0,19534.9,eb52c2ac06782575fb00,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.430032122,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
10,12,Spectrogram 1,1,3.575644246,4.049782227,0.0,16744.2,ab0dac4b51679b89ece9,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.4741379809999997,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
11,13,Spectrogram 1,1,4.12696748,4.45776142,0.0,14790.7,aad73a70a4924590e086,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.3307939399999995,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
12,14,Spectrogram 1,1,4.597570781,4.78659589,1674.4,16651.2,9fdd9f954106c84fab2f,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.1890251090000001,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
13,15,Spectrogram 1,1,5.118965039,5.279636382,1395.3,19348.8,63bda3b7b34c650db018,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.1606713429999997,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
14,16,Spectrogram 1,1,5.389901028,5.793154594,186.0,12465.1,09a42f71826261cfb0db,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.403253566,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
15,17,Spectrogram 1,1,5.919221099,6.097219743,558.1,19162.8,54ef01aeee8de61428d9,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.1779986440000005,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
16,18,Spectrogram 1,1,6.174404995,6.451641821,1488.4,16372.1,46e3c65de55399f0c2e2,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.2772368260000002,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
17,19,Spectrogram 1,1,6.779285343,7.088026354,0.0,14418.6,66be2294f98b4e87df89,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.3087410110000004,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
18,20,Spectrogram 1,1,7.247122487,7.703933167,0.0,17953.5,1c0aaafb25958c6514dc,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.4568106799999993,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
19,21,Spectrogram 1,1,7.823649069,8.06938171,0.0,17674.4,98f3e7937bb065038d6c,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.245732641,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
20,22,Spectrogram 1,1,8.11191236,8.335592072,1209.3,16279.1,7ace9f4d8ce60afae6cb,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.2236797120000009,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
21,23,Spectrogram 1,1,8.606528061,8.871163213,0.0,19720.9,05dc3762101e1092f32e,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.2646351520000003,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
22,24,Spectrogram 1,1,9.009781626,9.320097847,837.2,14790.7,53b20143fb0bf36beb98,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.310316220999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
23,25,Spectrogram 1,1,9.434300941,9.998225849,0.0,21023.3,486536118474f7b68ea6,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.5639249080000006,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
24,26,Spectrogram 1,1,10.341621463,10.516469689,372.1,16000.0,5c3456947380169f100b,yongxing_2024-04-21-birdnet-06_44_14_02,10.755270833333332,0.1748482259999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-06_44_14_02.wav
1,1,Waveform 1,1,0.288772231,0.571400373,1552.2,13850.7,289e97ded50f88120ec2,yongxing_2024-04-21-birdnet-09_00_45__bout_006,3.7079791666666666,0.282628142,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_00_45__bout_006.wav
3,2,Waveform 1,1,1.277970726,1.800218379,597.0,16119.4,64a0d081e19e818f260d,yongxing_2024-04-21-birdnet-09_00_45__bout_006,3.7079791666666666,0.522247653,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_00_45__bout_006.wav
5,3,Waveform 1,1,0.721930579,1.148944836,597.0,15044.8,ce0f8534f3624c27c7eb,yongxing_2024-04-21-birdnet-09_00_45__bout_006,3.7079791666666666,0.427014257,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_00_45__bout_006.wav
7,4,Waveform 1,1,2.512932822,2.95837935,1074.6,15403.0,f780398c6aa3a950e833,yongxing_2024-04-21-birdnet-09_00_45__bout_006,3.7079791666666666,0.4454465280000002,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_00_45__bout_006.wav
9,5,Waveform 1,1,2.085918565,2.512932822,835.8,15164.2,89b3ef1c4a200f5bd4e9,yongxing_2024-04-21-birdnet-09_00_45__bout_006,3.7079791666666666,0.4270142569999997,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_00_45__bout_006.wav
11,6,Waveform 1,1,3.139630006,3.428402237,835.8,13731.3,ddf3c062addd024e3225,yongxing_2024-04-21-birdnet-09_00_45__bout_006,3.7079791666666666,0.2887722309999998,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_00_45__bout_006.wav
1,1,Waveform 1,1,0.297955261,0.48836454,835.8,15641.8,929d5a56a1402212693d,yongxing_2024-04-21-birdnet-09_01_15__bout_004_01,2.1280208333333333,0.190409279,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_01_15__bout_004_01.wav
3,2,Waveform 1,1,0.622356255,1.038435791,1432.8,16955.2,98fe6ffa917688507c23,yongxing_2024-04-21-birdnet-09_01_15__bout_004_01,2.1280208333333333,0.4160795359999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_01_15__bout_004_01.wav
5,3,Waveform 1,1,1.301130075,1.801835957,716.4,14209.0,1eebcb5541396233b59e,yongxing_2024-04-21-birdnet-09_01_15__bout_004_01,2.1280208333333333,0.5007058819999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_01_15__bout_004_01.wav
7,4,Waveform 1,1,1.90761889,2.122710853,358.2,15880.6,b8765738da25854f2e7a,yongxing_2024-04-21-birdnet-09_01_15__bout_004_01,2.1280208333333333,0.2150919630000001,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_01_15__bout_004_01.wav
1,1,Spectrogram 1,1,0.057366327,0.475320992,465.1,17023.3,9c5f96e70b097abf0753,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.417954665,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
2,2,Spectrogram 1,1,0.549077698,0.732103597,0.0,13674.4,a855a796d8d9369d5fcd,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.1830258990000001,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
3,3,Spectrogram 1,1,0.792201654,1.155521722,0.0,14511.6,49508f7cde129f34757b,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.363320068,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
4,4,Spectrogram 1,1,1.294839944,1.764697477,0.0,14790.7,f102c154ecb822f224ee,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.4698575329999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
5,5,Spectrogram 1,1,1.830258993,2.067919489,372.1,14604.7,5afe6ec1288f9f18dbbd,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.2376604959999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
6,6,Spectrogram 1,1,2.332897283,2.679826973,0.0,15348.8,56ad44700d3b50ad78f2,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.34692969,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
7,7,Spectrogram 1,1,2.750851949,3.182465263,186.0,15162.8,62cd8a8ab604f52fad81,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.4316133140000002,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
8,8,Spectrogram 1,1,3.349022736,3.556634204,93.0,16372.1,7d0c9acc91b968ddcd39,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.207611468,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
9,9,Spectrogram 1,1,3.578488043,3.903563894,93.0,15162.8,cf1af37311fe665b7851,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.3250758509999998,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
10,10,Spectrogram 1,1,3.944539841,4.214981095,0.0,14418.6,28234a6a9e1d0e6b3886,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.2704412539999996,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
11,11,Spectrogram 1,1,4.504544458,4.938889503,0.0,17488.4,3ab4e90c21f6ca0d4426,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.4343450450000006,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
12,12,Spectrogram 1,1,5.263887467,5.616280616,0.0,13767.4,eee796dee24f34379042,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.352393149,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
13,13,Spectrogram 1,1,5.711891161,5.903112249,186.0,13674.4,759fd477d52d092427e0,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.1912210880000007,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
14,14,Spectrogram 1,1,6.06428431,6.493165895,0.0,16093.0,fd09f5daa39aa466e70d,yongxing_2024-04-21-birdnet-09_02_15_01,6.594416666666667,0.428881585,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_15_01.wav
1,1,Waveform 1,1,0.303853459,0.498631317,1552.2,15761.2,1cef679a0ddabda1a91c,yongxing_2024-04-21-birdnet-09_02_45__bout_006,3.1346458333333334,0.194777858,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_45__bout_006.wav
3,2,Waveform 1,1,0.675229909,0.942724834,955.2,13970.1,37fc144dab1498ae08f1,yongxing_2024-04-21-birdnet-09_02_45__bout_006,3.1346458333333334,0.2674949249999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_45__bout_006.wav
5,3,Waveform 1,1,1.056994511,1.256966446,238.8,14806.0,06ad20fc5e5eb9dff223,yongxing_2024-04-21-birdnet-09_02_45__bout_006,3.1346458333333334,0.199971935,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_45__bout_006.wav
7,4,Waveform 1,1,1.428370961,1.807538525,1194.0,16119.4,bbaca049e895a397c2d3,yongxing_2024-04-21-birdnet-09_02_45__bout_006,3.1346458333333334,0.379167564,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_45__bout_006.wav
9,5,Waveform 1,1,1.997122307,2.404857291,1313.4,15283.6,c7ec71adebb8e9ab4a18,yongxing_2024-04-21-birdnet-09_02_45__bout_006,3.1346458333333334,0.4077349839999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_45__bout_006.wav
11,6,Waveform 1,1,2.537306234,2.81778635,835.8,13970.1,e6e8fd85a2991c414a04,yongxing_2024-04-21-birdnet-09_02_45__bout_006,3.1346458333333334,0.2804801160000001,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_02_45__bout_006.wav
1,1,Spectrogram 1,1,2.712088598,2.871521282,328.9,9406.2,b4fc1b1fa0cf29709986,yongxing_2024-04-21-birdnet-09_59_45_01,4.183395833333333,0.159432684,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_59_45_01.wav
2,2,Spectrogram 1,1,0.09184709,0.195824928,328.9,9077.3,ace5e643280513d906a0,yongxing_2024-04-21-birdnet-09_59_45_01,4.183395833333333,0.103977838,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_59_45_01.wav
3,3,Spectrogram 1,1,0.329263152,0.50775844,328.9,9669.3,8b36dbb357bbc5d17308,yongxing_2024-04-21-birdnet-09_59_45_01,4.183395833333333,0.178495288,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_59_45_01.wav
4,4,Spectrogram 1,1,0.863016052,1.084835439,394.7,10655.9,368932d4406f3f05b828,yongxing_2024-04-21-birdnet-09_59_45_01,4.183395833333333,0.2218193869999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_59_45_01.wav
5,5,Spectrogram 1,1,1.226938484,1.556201636,263.1,13550.1,54aeeea61113adee8ce8,yongxing_2024-04-21-birdnet-09_59_45_01,4.183395833333333,0.329263152,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_59_45_01.wav
6,6,Spectrogram 1,1,2.228591653,2.34123431,723.6,9537.7,b4bbed34eebb0b190ad0,yongxing_2024-04-21-birdnet-09_59_45_01,4.183395833333333,0.1126426569999998,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_59_45_01.wav
7,7,Spectrogram 1,1,2.400155085,2.637571147,0.0,12037.3,dad4001d96147fe16357,yongxing_2024-04-21-birdnet-09_59_45_01,4.183395833333333,0.2374160619999998,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_59_45_01.wav
8,8,Spectrogram 1,1,3.422603821,3.75013401,592.0,10721.7,d6eaf3847ae644bfa397,yongxing_2024-04-21-birdnet-09_59_45_01,4.183395833333333,0.3275301889999999,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_59_45_01.wav
9,9,Spectrogram 1,1,3.887038162,4.062067522,986.7,9800.8,f9fab5e627278186121c,yongxing_2024-04-21-birdnet-09_59_45_01,4.183395833333333,0.1750293600000003,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-09_59_45_01.wav
1,1,Spectrogram 1,1,0.077728029,0.205069693,674.7,18409.6,0a29113067fe4fca6903,yongxing_2024-04-21-birdnet-10_12_45_01,11.291791666666668,0.127341664,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-10_12_45_01.wav
2,2,Spectrogram 1,1,0.291066661,0.463060597,578.3,13108.4,bc1d04bf6249e734b34d,yongxing_2024-04-21-birdnet-10_12_45_01,11.291791666666668,0.171993936,True,audio/analysis_clips/yongxing_2024-04-21-birdnet-10_12_45_01.wav
